# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = PK2_model
# start_datetime = 2024-11-20 09:01:25 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 4000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = true
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /home/ditilliof/Stanresults/RtmpCjSknZ/standata-2abaca62b34a5c.json
# init = 2 (Default)
# random
#   seed = 123456789
# output
#   file = /home/ditilliof/Phd material/Platinum-nephrotox/fitting_scripts/../Stanresults/PK2/2024-11-20_10-00-53/PK2-202411201001-3-8a246b.csv
#   diagnostic_file =  (Default)
#   refresh = 1
#   sig_figs = -1 (Default)
#   profile_file = /home/ditilliof/Phd material/Platinum-nephrotox/fitting_scripts/../Stanresults/PK2/2024-11-20_10-00-53/PK2-profile-202411201001-3-44356c.csv
#   save_cmdstan_config = true
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=PK2_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_PlasKid,k_ePlas,k_KidPlas,k_eKid,Plasma0,scale,z_hat1.1.1,z_hat1.2.1,z_hat1.3.1,z_hat1.4.1,z_hat1.5.1,z_hat1.6.1,z_hat1.7.1,z_hat1.8.1,z_hat1.9.1,z_hat1.10.1,z_hat1.11.1,z_hat1.12.1,z_hat1.13.1,z_hat1.14.1,z_hat1.15.1,z_hat1.16.1,z_hat1.1.2,z_hat1.2.2,z_hat1.3.2,z_hat1.4.2,z_hat1.5.2,z_hat1.6.2,z_hat1.7.2,z_hat1.8.2,z_hat1.9.2,z_hat1.10.2,z_hat1.11.2,z_hat1.12.2,z_hat1.13.2,z_hat1.14.2,z_hat1.15.2,z_hat1.16.2,z_hat2.1.1,z_hat2.2.1,z_hat2.3.1,z_hat2.4.1,z_hat2.5.1,z_hat2.6.1,z_hat2.7.1,z_hat2.8.1,z_hat2.9.1,z_hat2.10.1,z_hat2.1.2,z_hat2.2.2,z_hat2.3.2,z_hat2.4.2,z_hat2.5.2,z_hat2.6.2,z_hat2.7.2,z_hat2.8.2,z_hat2.9.2,z_hat2.10.2,y0.1,y0.2,theta.1,theta.2,theta.3,theta.4
-555.038,1,0.0363703,6,63,0,558.555,1.94594,0.0689522,0.176327,0.00693627,48.404,4.10684,39.6431,29.6176,18.7366,12.4323,8.77781,4.28642,3.64279,2.86256,1.61272,0.908581,0.38421,0.216458,0.12195,0.0515678,0.0122858,0.00123774,8.4554,18.1115,28.543,34.5283,37.9397,41.7511,41.2917,32.5165,18.3193,10.3208,4.36434,2.4588,1.38524,0.585778,0.139554,0.0140591,8.77781,2.86256,1.61272,0.908581,0.38421,0.216458,0.12195,0.0515678,0.0122858,0.00123774,37.9397,32.5165,18.3193,10.3208,4.36434,2.4588,1.38524,0.585778,0.139554,0.0140591,48.404,0,1.94594,0.0689522,0.176327,0.00693627
-555.136,0.999697,0.0363703,7,127,0,556.774,1.88108,0.0577998,0.171948,0.00844595,49.1071,4.25259,40.5214,30.6001,19.6657,13.2034,9.38213,4.50812,3.75504,2.9173,1.6018,0.879498,0.357828,0.196472,0.107877,0.0438912,0.00980419,0.000891189,8.32387,17.9222,28.4504,34.6121,38.1954,42.3669,41.9485,32.6834,17.9454,9.85326,4.00885,2.20113,1.20857,0.491713,0.109845,0.00998349,9.38213,2.9173,1.6018,0.879498,0.357828,0.196472,0.107877,0.0438912,0.00980419,0.000891189,38.1954,32.6834,17.9454,9.85326,4.00885,2.20113,1.20857,0.491713,0.109845,0.00998349,49.1071,0,1.88108,0.0577998,0.171948,0.00844595
-555.804,0.993723,0.0363703,5,31,0,557.875,2.06367,0.0938821,0.170921,0.00495354,49.358,4.23568,39.8543,29.1584,17.8497,11.5166,7.96804,3.87247,3.35752,2.66355,1.53265,0.881912,0.384946,0.221503,0.127456,0.0556341,0.013973,0.00153232,9.08433,19.2878,30.0265,35.9808,39.258,42.6592,42.0985,33.4427,19.2435,11.073,4.83324,2.78113,1.60031,0.698515,0.175441,0.0192331,7.96804,2.66355,1.53265,0.881912,0.384946,0.221503,0.127456,0.0556341,0.013973,0.00153232,39.258,33.4427,19.2435,11.073,4.83324,2.78113,1.60031,0.698515,0.175441,0.0192331,49.358,0,2.06367,0.0938821,0.170921,0.00495354
-556.251,0.836789,0.0363703,6,127,0,559.799,2.03669,0.0400606,0.185449,0.0109172,50.731,4.14061,41.3004,30.6053,19.1602,12.649,8.94235,4.53255,3.92466,3.00255,1.5842,0.835856,0.320341,0.169018,0.0891762,0.0341768,0.0069109,0.00053574,9.2417,19.6984,30.8293,37.0907,40.5845,44.2833,43.6016,33.4085,17.627,9.30032,3.56433,1.88061,0.992247,0.380278,0.0768957,0.00595898,8.94235,3.00255,1.5842,0.835856,0.320341,0.169018,0.0891762,0.0341768,0.0069109,0.00053574,40.5845,33.4085,17.627,9.30032,3.56433,1.88061,0.992247,0.380278,0.0768957,0.00595898,50.731,0,2.03669,0.0400606,0.185449,0.0109172
-556.016,0.956308,0.0363703,7,191,0,559.16,2.06023,0.0047004,0.17758,0.0128018,49.9252,4.16684,40.6899,30.1951,18.9288,12.4933,8.81508,4.40985,3.80483,2.97905,1.6621,0.927336,0.386461,0.215617,0.1203,0.0501346,0.0116569,0.00112957,9.20793,19.6497,30.8053,37.113,40.654,44.4771,43.9096,34.437,19.2134,10.7197,4.46737,2.49248,1.39063,0.579534,0.134749,0.013057,8.81508,2.97905,1.6621,0.927336,0.386461,0.215617,0.1203,0.0501346,0.0116569,0.00112957,40.654,34.437,19.2134,10.7197,4.46737,2.49248,1.39063,0.579534,0.134749,0.013057,49.9252,0,2.06023,0.0047004,0.17758,0.0128018
-554.83,0.958596,0.0363703,7,127,0,558.418,2.03715,0.132186,0.208501,0.00145356,50.1164,4.34099,40.4345,29.5967,18.2339,11.9392,8.44933,4.49154,3.98609,3.07198,1.64756,0.883617,0.347056,0.186133,0.0998253,0.0392086,0.00825908,0.000683616,9.08529,19.232,29.8137,35.6081,38.7531,41.8894,41.1847,31.771,17.0394,9.13854,3.58931,1.92501,1.03242,0.4055,0.0854178,0.00706679,8.44933,3.07198,1.64756,0.883617,0.347056,0.186133,0.0998253,0.0392086,0.00825908,0.000683616,38.7531,31.771,17.0394,9.13854,3.58931,1.92501,1.03242,0.4055,0.0854178,0.00706679,50.1164,0,2.03715,0.132186,0.208501,0.00145356
-556.07,0.951868,0.0363703,5,63,0,557.622,2.05359,0.137496,0.213291,0.0010947,50.7078,4.26429,40.8257,29.7987,18.2949,11.9629,8.47467,4.56282,4.06876,3.11834,1.64993,0.872982,0.335983,0.17777,0.0940588,0.0362004,0.00737145,0.000578001,9.25502,19.558,30.2478,36.0615,39.194,42.261,41.5081,31.84,16.8467,8.91364,3.43057,1.81513,0.96039,0.369623,0.0752682,0.00589868,8.47467,3.11834,1.64993,0.872982,0.335983,0.17777,0.0940588,0.0362004,0.00737145,0.000578001,39.194,31.84,16.8467,8.91364,3.43057,1.81513,0.96039,0.369623,0.0752682,0.00589868,50.7078,0,2.05359,0.137496,0.213291,0.0010947
-557.529,0.862281,0.0363703,5,63,0,561.062,2.09928,0.143011,0.200578,0.000319172,50.2499,4.68907,40.2469,29.1386,17.6368,11.368,7.94899,4.18658,3.73958,2.93398,1.64193,0.918861,0.384675,0.215272,0.12047,0.0504341,0.0118151,0.00115897,9.35858,19.7292,30.4135,36.1723,39.2492,42.229,41.5464,32.6225,18.2563,10.2166,4.27712,2.39358,1.3395,0.560772,0.13138,0.0128856,7.94899,2.93398,1.64193,0.918861,0.384675,0.215272,0.12047,0.0504341,0.0118151,0.00115897,39.2492,32.6225,18.2563,10.2166,4.27712,2.39358,1.3395,0.560772,0.13138,0.0128856,50.2499,0,2.09928,0.143011,0.200578,0.000319172
-556.093,0.930244,0.0363703,6,63,0,558.819,1.90955,0.141031,0.182461,0.000402708,50.0739,4.22526,40.8659,30.3743,19.0647,12.5696,8.83756,4.32509,3.69878,2.90714,1.63774,0.922622,0.390116,0.219773,0.12381,0.0523498,0.0124703,0.00125617,8.56895,18.3123,28.7664,34.711,38.0681,41.7441,41.2487,32.4812,18.2983,10.3084,4.35873,2.4555,1.38331,0.58491,0.139327,0.014033,8.83756,2.90714,1.63774,0.922622,0.390116,0.219773,0.12381,0.0523498,0.0124703,0.00125617,38.0681,32.4812,18.2983,10.3084,4.35873,2.4555,1.38331,0.58491,0.139327,0.014033,50.0739,0,1.90955,0.141031,0.182461,0.000402708
-554.66,0.998608,0.0363703,7,127,0,557.382,1.93707,0.109745,0.187524,0.00371908,49.7659,4.54155,40.633,30.2318,19.0276,12.5988,8.90787,4.44969,3.82407,2.96334,1.61322,0.878227,0.352758,0.192039,0.104544,0.0419926,0.00918152,0.00080654,8.637,18.452,28.9721,34.9452,38.3115,41.9679,41.4076,32.1445,17.4992,9.52646,3.82649,2.08312,1.13403,0.455507,0.0996047,0.00874833,8.90787,2.96334,1.61322,0.878227,0.352758,0.192039,0.104544,0.0419926,0.00918152,0.00080654,38.3115,32.1445,17.4992,9.52646,3.82649,2.08312,1.13403,0.455507,0.0996047,0.00874833,49.7659,0,1.93707,0.109745,0.187524,0.00371908
-554.619,0.941743,0.0363703,7,127,0,556.241,2.20421,0.0369243,0.192739,0.0105977,50.1433,3.99577,40.167,29.0891,17.62,11.3699,7.9612,4.20938,3.75882,2.91393,1.58442,0.861515,0.345422,0.187819,0.102124,0.0409466,0.0089268,0.000780393,9.80489,20.6681,31.8558,37.8819,41.0978,44.1912,43.4247,33.6907,18.319,9.96077,3.99374,2.17156,1.18076,0.473424,0.103212,0.00902172,7.9612,2.91393,1.58442,0.861515,0.345422,0.187819,0.102124,0.0409466,0.0089268,0.000780393,41.0978,33.6907,18.319,9.96077,3.99374,2.17156,1.18076,0.473424,0.103212,0.00902172,50.1433,0,2.20421,0.0369243,0.192739,0.0105977
-554.223,0.937076,0.0363703,7,127,0,556.901,1.99328,0.119128,0.180162,0.00320665,50.3125,4.1729,40.8101,30.0648,18.619,12.1466,8.48431,4.17927,3.61058,2.81556,1.5552,0.859026,0.352645,0.194786,0.107592,0.0441683,0.0100158,0.000932405,8.96034,19.0709,29.7879,35.7848,39.1148,42.6213,42.023,32.8193,18.128,10.0132,4.11058,2.27051,1.25414,0.514846,0.116742,0.010867,8.48431,2.81556,1.5552,0.859026,0.352645,0.194786,0.107592,0.0441683,0.0100158,0.000932405,39.1148,32.8193,18.128,10.0132,4.11058,2.27051,1.25414,0.514846,0.116742,0.010867,50.3125,0,1.99328,0.119128,0.180162,0.00320665
-553.864,0.911312,0.0363703,5,39,0,556.144,2.04355,0.103093,0.184628,0.00403133,50.1572,4.19043,40.549,29.7374,18.3091,11.9109,8.32658,4.18919,3.66091,2.8812,1.62611,0.917763,0.389132,0.219621,0.123952,0.0525557,0.0125771,0.00127621,9.1406,19.4048,30.2025,36.1855,39.4752,42.8738,42.2753,33.3134,18.8017,10.6115,4.49927,2.53934,1.43317,0.607667,0.145415,0.0147543,8.32658,2.8812,1.62611,0.917763,0.389132,0.219621,0.123952,0.0525557,0.0125771,0.00127621,39.4752,33.3134,18.8017,10.6115,4.49927,2.53934,1.43317,0.607667,0.145415,0.0147543,50.1572,0,2.04355,0.103093,0.184628,0.00403133
-554.604,0.99971,0.0363703,5,31,0,555.875,2.08063,0.110679,0.181855,0.00347249,50.0756,4.23006,40.303,29.3623,17.8897,11.5331,8.00901,4.01799,3.52848,2.78786,1.58773,0.904242,0.388638,0.221336,0.126055,0.0541771,0.0132613,0.00139528,9.27287,19.6329,30.4452,36.3741,39.5994,42.8584,42.2431,33.4133,19.0294,10.8376,4.65794,2.65278,1.5108,0.649334,0.158941,0.0167209,8.00901,2.78786,1.58773,0.904242,0.388638,0.221336,0.126055,0.0541771,0.0132613,0.00139528,39.5994,33.4133,19.0294,10.8376,4.65794,2.65278,1.5108,0.649334,0.158941,0.0167209,50.0756,0,2.08063,0.110679,0.181855,0.00347249
-554.503,0.999678,0.0363703,6,95,0,556.256,2.1334,0.0551283,0.213107,0.0089156,49.4896,4.32577,39.8585,29.1187,17.9257,11.7727,8.38755,4.59924,4.12011,3.17199,1.69639,0.907239,0.354825,0.189762,0.101486,0.0396915,0.00830312,0.00067926,9.38147,19.8188,30.6378,36.5148,39.6781,42.7726,42.0254,32.3811,17.3175,9.26151,3.62222,1.93718,1.03601,0.405189,0.0847502,0.00693298,8.38755,3.17199,1.69639,0.907239,0.354825,0.189762,0.101486,0.0396915,0.00830312,0.00067926,39.6781,32.3811,17.3175,9.26151,3.62222,1.93718,1.03601,0.405189,0.0847502,0.00693298,49.4896,0,2.1334,0.0551283,0.213107,0.0089156
-554.134,0.999989,0.0363703,6,127,0,554.861,2.15126,0.0561759,0.181659,0.00836961,49.8539,4.16776,40.0626,29.1284,17.7076,11.4118,7.93911,4.0409,3.56676,2.80182,1.57328,0.883431,0.371726,0.208733,0.117208,0.0493172,0.0116529,0.00115889,9.53567,20.162,31.207,37.2304,40.488,43.731,43.0625,33.8611,19.0137,10.6766,4.49246,2.52262,1.4165,0.59603,0.140826,0.0140004,7.93911,2.80182,1.57328,0.883431,0.371726,0.208733,0.117208,0.0493172,0.0116529,0.00115889,40.488,33.8611,19.0137,10.6766,4.49246,2.52262,1.4165,0.59603,0.140826,0.0140004,49.8539,0,2.15126,0.0561759,0.181659,0.00836961
-556.404,0.964018,0.0363703,6,127,0,558.268,2.30633,0.0356957,0.217949,0.0106198,51.4763,4.33802,40.8382,29.206,17.4501,11.2414,7.95933,4.53757,4.14924,3.21301,1.74102,0.943394,0.376297,0.203902,0.110487,0.0440714,0.0095256,0.000821266,10.4684,21.8887,33.367,39.3532,42.4421,45.1919,44.3239,34.3381,18.6066,10.0822,4.02154,2.17913,1.18079,0.470987,0.101797,0.00877596,7.95933,3.21301,1.74102,0.943394,0.376297,0.203902,0.110487,0.0440714,0.0095256,0.000821266,42.4421,34.3381,18.6066,10.0822,4.02154,2.17913,1.18079,0.470987,0.101797,0.00877596,51.4763,0,2.30633,0.0356957,0.217949,0.0106198
-555.297,0.956879,0.0363703,7,127,0,557.891,1.84056,0.128515,0.172416,0.00190125,49.8262,4.10119,40.9896,30.809,19.6421,13.0829,9.22823,4.36962,3.64118,2.84832,1.58941,0.886922,0.369706,0.206302,0.11512,0.0479875,0.0111632,0.00108237,8.25424,17.7442,28.1054,34.1333,37.6178,41.6283,41.2151,32.3283,18.0398,10.0665,4.19616,2.34153,1.30662,0.544654,0.126689,0.0122838,9.22823,2.84832,1.58941,0.886922,0.369706,0.206302,0.11512,0.0479875,0.0111632,0.00108237,37.6178,32.3283,18.0398,10.0665,4.19616,2.34153,1.30662,0.544654,0.126689,0.0122838,49.8262,0,1.84056,0.128515,0.172416,0.00190125
-554.774,0.920989,0.0363703,7,127,0,558.904,2.26281,0.0359221,0.211024,0.010991,49.4521,4.24245,39.3971,28.3347,17.0467,11.01,7.77869,4.33517,3.93218,3.02443,1.61286,0.860097,0.334948,0.178619,0.0952544,0.0370944,0.00770313,0.000623175,9.89056,20.7465,31.7622,37.5797,40.6202,43.4006,42.5664,32.758,17.469,9.31583,3.62786,1.93465,1.0317,0.401776,0.0834385,0.00674782,7.77869,3.02443,1.61286,0.860097,0.334948,0.178619,0.0952544,0.0370944,0.00770313,0.000623175,40.6202,32.758,17.469,9.31583,3.62786,1.93465,1.0317,0.401776,0.0834385,0.00674782,49.4521,0,2.26281,0.0359221,0.211024,0.010991
-554.907,0.999123,0.0363703,7,127,0,556.842,2.06102,0.0706803,0.17487,0.00716125,51.4447,4.3908,41.6484,30.5957,18.864,12.2604,8.54115,4.20662,3.64588,2.86407,1.60986,0.904877,0.381324,0.214338,0.120476,0.0507694,0.0120261,0.00120057,9.46517,20.122,31.3795,37.6514,41.1192,44.744,44.131,34.7169,19.5139,10.9685,4.62223,2.59809,1.46035,0.615407,0.14577,0.0145505,8.54115,2.86407,1.60986,0.904877,0.381324,0.214338,0.120476,0.0507694,0.0120261,0.00120057,41.1192,34.7169,19.5139,10.9685,4.62223,2.59809,1.46035,0.615407,0.14577,0.0145505,51.4447,0,2.06102,0.0706803,0.17487,0.00716125
-554.016,0.986713,0.0363703,6,63,0,555.481,2.08907,0.0712526,0.183858,0.00753463,50.9881,4.25015,41.1659,30.1348,18.5094,12.0261,8.40813,4.25946,3.73123,2.89929,1.58666,0.868313,0.351532,0.192379,0.10528,0.0426218,0.00944265,0.000847574,9.49149,20.128,31.2806,37.4322,40.7974,44.2214,43.5355,33.8686,18.5349,10.1434,4.10648,2.24731,1.22986,0.497902,0.110313,0.00989396,8.40813,2.89929,1.58666,0.868313,0.351532,0.192379,0.10528,0.0426218,0.00944265,0.000847574,40.7974,33.8686,18.5349,10.1434,4.10648,2.24731,1.22986,0.497902,0.110313,0.00989396,50.9881,0,2.08907,0.0712526,0.183858,0.00753463
-556.04,0.995072,0.0363703,7,127,0,556.985,2.12732,0.125982,0.218488,0.00158482,50.1238,3.89637,40.1111,29.032,17.6249,11.4528,8.11043,4.47554,4.04025,3.13604,1.70981,0.932207,0.375283,0.20461,0.111556,0.044909,0.0098572,0.000871162,9.44608,19.8748,30.5552,36.2659,39.2905,42.1515,41.4067,32.1611,17.5346,9.56006,3.84865,2.09833,1.14403,0.460561,0.101088,0.00893208,8.11043,3.13604,1.70981,0.932207,0.375283,0.20461,0.111556,0.044909,0.0098572,0.000871162,39.2905,32.1611,17.5346,9.56006,3.84865,2.09833,1.14403,0.460561,0.101088,0.00893208,50.1238,0,2.12732,0.125982,0.218488,0.00158482
-553.989,0.970589,0.0363703,6,127,0,557.753,1.98469,0.126284,0.185134,0.00215978,49.6695,4.29561,40.296,29.7001,18.4189,12.0437,8.43879,4.20581,3.64673,2.85211,1.58634,0.88232,0.365991,0.203564,0.113222,0.0469651,0.0108353,0.00103719,8.80668,18.7408,29.2661,35.1524,38.4194,41.8587,41.2806,32.3326,17.9834,10.0023,4.14903,2.30768,1.28353,0.532417,0.122837,0.0117555,8.43879,2.85211,1.58634,0.88232,0.365991,0.203564,0.113222,0.0469651,0.0108353,0.00103719,38.4194,32.3326,17.9834,10.0023,4.14903,2.30768,1.28353,0.532417,0.122837,0.0117555,49.6695,0,1.98469,0.126284,0.185134,0.00215978
-558.916,0.988701,0.0363703,7,127,0,560.19,2.15542,0.145638,0.205433,3.71477e-05,49.6434,4.33115,39.533,28.3921,16.9961,10.8825,7.60031,4.08827,3.68878,2.8984,1.62711,0.913429,0.384205,0.215687,0.121083,0.0509293,0.0120255,0.00119452,9.46409,19.8705,30.4614,36.0786,39.0302,41.785,41.0765,32.2953,18.13,10.1779,4.281,2.40328,1.34916,0.567481,0.133998,0.0133085,7.60031,2.8984,1.62711,0.913429,0.384205,0.215687,0.121083,0.0509293,0.0120255,0.00119452,39.0302,32.2953,18.13,10.1779,4.281,2.40328,1.34916,0.567481,0.133998,0.0133085,49.6434,0,2.15542,0.145638,0.205433,3.71477e-05
-557.208,0.816257,0.0363703,6,95,0,561.894,1.8697,0.140858,0.190892,0.000232862,49.7058,4.15311,40.7299,30.4619,19.3238,12.875,9.13897,4.55081,3.88738,3.02212,1.65886,0.910564,0.370304,0.203262,0.111572,0.0453743,0.0101283,0.000919845,8.34117,17.8625,28.1404,34.0308,37.383,41.106,40.6071,31.6324,17.3632,9.53081,3.87595,2.12754,1.16782,0.474925,0.106017,0.00962396,9.13897,3.02212,1.65886,0.910564,0.370304,0.203262,0.111572,0.0453743,0.0101283,0.000919845,37.383,31.6324,17.3632,9.53081,3.87595,2.12754,1.16782,0.474925,0.106017,0.00962396,49.7058,0,1.8697,0.140858,0.190892,0.000232862
